elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
How can I help you?,elliq i like tacos,2947bc95-c973-4739-9532-32930cad2c21,"  memory_name entity value
0    favorite   type  dish
1    favorite   name  taco",['taco'],1,Match,0.9701080918312072,"Information Items:
memory_name: food, entity: preference, value: tacos.","   value
0  tacos","  value
0  dish
1  taco","Empty DataFrame
Columns: [value, _merge]
Index: []","   value      _merge
0  tacos   left_only
1   dish  right_only
2   taco  right_only",[],taco,right_only
How can I help you?,i'm leaving for work,295cbf76-3a54-4b4c-b876-fcbd693c0378,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9840928316116332,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: leaving for work.","              value
0              work
1  leaving for work","      value
0  activity
1      work","  value _merge
0  work   both","              value      _merge
0              work        both
1  leaving for work   left_only
2          activity  right_only",['work'],work,both
How can I help you?,i'm leaving for work,295cbf76-3a54-4b4c-b876-fcbd693c0378,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9840928316116332,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: leaving for work.","              value
0              work
1  leaving for work","      value
0  activity
1      work","  value _merge
0  work   both","              value      _merge
0              work        both
1  leaving for work   left_only
2          activity  right_only",['work'],leaving for work,left_only
How can I help you?,i'm leaving for work,295cbf76-3a54-4b4c-b876-fcbd693c0378,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9840928316116332,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: leaving for work.","              value
0              work
1  leaving for work","      value
0  activity
1      work","  value _merge
0  work   both","              value      _merge
0              work        both
1  leaving for work   left_only
2          activity  right_only",['work'],activity,right_only
We were really on a wonderful smiling streak a few days ago. Wanna pick it back up with a session now?,no thanks i'm getting ready to go out for lunch,29948bdb-c149-4db5-adf0-d13064fdc22a,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9941516518592834,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.
memory_name: activity, entity: status, value: going out.","       value
0       meal
1      lunch
2  going out","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","       value     _merge
0       meal       both
1      lunch       both
2      lunch       both
3  going out  left_only","['meal', 'lunch', 'lunch']",meal,both
We were really on a wonderful smiling streak a few days ago. Wanna pick it back up with a session now?,no thanks i'm getting ready to go out for lunch,29948bdb-c149-4db5-adf0-d13064fdc22a,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9941516518592834,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.
memory_name: activity, entity: status, value: going out.","       value
0       meal
1      lunch
2  going out","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","       value     _merge
0       meal       both
1      lunch       both
2      lunch       both
3  going out  left_only","['meal', 'lunch', 'lunch']",lunch,both
We were really on a wonderful smiling streak a few days ago. Wanna pick it back up with a session now?,no thanks i'm getting ready to go out for lunch,29948bdb-c149-4db5-adf0-d13064fdc22a,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9941516518592834,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.
memory_name: activity, entity: status, value: going out.","       value
0       meal
1      lunch
2  going out","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","       value     _merge
0       meal       both
1      lunch       both
2      lunch       both
3  going out  left_only","['meal', 'lunch', 'lunch']",lunch,both
We were really on a wonderful smiling streak a few days ago. Wanna pick it back up with a session now?,no thanks i'm getting ready to go out for lunch,29948bdb-c149-4db5-adf0-d13064fdc22a,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9941516518592834,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.
memory_name: activity, entity: status, value: going out.","       value
0       meal
1      lunch
2  going out","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","       value     _merge
0       meal       both
1      lunch       both
2      lunch       both
3  going out  left_only","['meal', 'lunch', 'lunch']",going out,left_only
Um... Yes?,are cook rice in the microwave,29b7f82b-9685-4827-88e4-6b10f113a9a4,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.7329993844032288,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: cook rice.
memory_name: object, entity: name, value: microwave.","       value
0    cooking
1  cook rice
2  microwave","      value
0  activity
1   cooking","     value _merge
0  cooking   both","       value      _merge
0    cooking        both
1  cook rice   left_only
2  microwave   left_only
3   activity  right_only",['cooking'],cooking,both
Um... Yes?,are cook rice in the microwave,29b7f82b-9685-4827-88e4-6b10f113a9a4,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.7329993844032288,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: cook rice.
memory_name: object, entity: name, value: microwave.","       value
0    cooking
1  cook rice
2  microwave","      value
0  activity
1   cooking","     value _merge
0  cooking   both","       value      _merge
0    cooking        both
1  cook rice   left_only
2  microwave   left_only
3   activity  right_only",['cooking'],cook rice,left_only
Um... Yes?,are cook rice in the microwave,29b7f82b-9685-4827-88e4-6b10f113a9a4,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.7329993844032288,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: cook rice.
memory_name: object, entity: name, value: microwave.","       value
0    cooking
1  cook rice
2  microwave","      value
0  activity
1   cooking","     value _merge
0  cooking   both","       value      _merge
0    cooking        both
1  cook rice   left_only
2  microwave   left_only
3   activity  right_only",['cooking'],microwave,left_only
Um... Yes?,are cook rice in the microwave,29b7f82b-9685-4827-88e4-6b10f113a9a4,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.7329993844032288,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: cook rice.
memory_name: object, entity: name, value: microwave.","       value
0    cooking
1  cook rice
2  microwave","      value
0  activity
1   cooking","     value _merge
0  cooking   both","       value      _merge
0    cooking        both
1  cook rice   left_only
2  microwave   left_only
3   activity  right_only",['cooking'],activity,right_only
How can I help you?,say hello to my friend shannon,29c2303a-a818-4002-8e5b-c7c34549483c,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.6009953022003174,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: relationship, entity: name, value: Shannon.","     value
0   friend
1  Shannon","    value
0  friend","    value _merge
0  friend   both","     value     _merge
0   friend       both
1  Shannon  left_only",['friend'],friend,both
How can I help you?,say hello to my friend shannon,29c2303a-a818-4002-8e5b-c7c34549483c,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.6009953022003174,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: relationship, entity: name, value: Shannon.","     value
0   friend
1  Shannon","    value
0  friend","    value _merge
0  friend   both","     value     _merge
0   friend       both
1  Shannon  left_only",['friend'],Shannon,left_only
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9375309944152832,"Information Items:
memory_name: interest, entity: type, value: animals.
memory_name: interest, entity: name, value: monkeys.","     value
0  animals
1  monkeys","         value
0     activity
1  watching tv","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0      animals   left_only
1      monkeys   left_only
2     activity  right_only
3  watching tv  right_only",[],animals,left_only
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9375309944152832,"Information Items:
memory_name: interest, entity: type, value: animals.
memory_name: interest, entity: name, value: monkeys.","     value
0  animals
1  monkeys","         value
0     activity
1  watching tv","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0      animals   left_only
1      monkeys   left_only
2     activity  right_only
3  watching tv  right_only",[],monkeys,left_only
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9375309944152832,"Information Items:
memory_name: interest, entity: type, value: animals.
memory_name: interest, entity: name, value: monkeys.","     value
0  animals
1  monkeys","         value
0     activity
1  watching tv","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0      animals   left_only
1      monkeys   left_only
2     activity  right_only
3  watching tv  right_only",[],activity,right_only
It’s really a lovely piece. What inspired you to create it?,i like to watch monkeys,29d0f93e-b1d9-4a0e-b6ef-f0b8dc440159,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9375309944152832,"Information Items:
memory_name: interest, entity: type, value: animals.
memory_name: interest, entity: name, value: monkeys.","     value
0  animals
1  monkeys","         value
0     activity
1  watching tv","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0      animals   left_only
1      monkeys   left_only
2     activity  right_only
3  watching tv  right_only",[],watching tv,right_only
"Do you have a specific cooking activity you like to do? You can scroll through the options here. Or, to see the categories again, say, go back.",i love to bake,29d732af-09ba-48c6-b144-463318aceda7,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name   baking",['baking'],1,Match,0.9466727375984192,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: baking.","     value
0  cooking
1   baking","     value
0  hobbies
1   baking","    value _merge
0  baking   both","     value      _merge
0  cooking   left_only
1   baking        both
2  hobbies  right_only",['baking'],cooking,left_only
"Do you have a specific cooking activity you like to do? You can scroll through the options here. Or, to see the categories again, say, go back.",i love to bake,29d732af-09ba-48c6-b144-463318aceda7,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name   baking",['baking'],1,Match,0.9466727375984192,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: baking.","     value
0  cooking
1   baking","     value
0  hobbies
1   baking","    value _merge
0  baking   both","     value      _merge
0  cooking   left_only
1   baking        both
2  hobbies  right_only",['baking'],baking,both
"Do you have a specific cooking activity you like to do? You can scroll through the options here. Or, to see the categories again, say, go back.",i love to bake,29d732af-09ba-48c6-b144-463318aceda7,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name   baking",['baking'],1,Match,0.9466727375984192,"Information Items:
memory_name: activity, entity: type, value: cooking.
memory_name: activity, entity: name, value: baking.","     value
0  cooking
1   baking","     value
0  hobbies
1   baking","    value _merge
0  baking   both","     value      _merge
0  cooking   left_only
1   baking        both
2  hobbies  right_only",['baking'],hobbies,right_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9789388179779052,"Information Items:
memory_name: activity, entity: type, value: meal preparation.
memory_name: activity, entity: name, value: cooking supper.","              value
0  meal preparation
1    cooking supper","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  meal preparation   left_only
1    cooking supper   left_only
2          activity  right_only
3           cooking  right_only",[],meal preparation,left_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9789388179779052,"Information Items:
memory_name: activity, entity: type, value: meal preparation.
memory_name: activity, entity: name, value: cooking supper.","              value
0  meal preparation
1    cooking supper","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  meal preparation   left_only
1    cooking supper   left_only
2          activity  right_only
3           cooking  right_only",[],cooking supper,left_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9789388179779052,"Information Items:
memory_name: activity, entity: type, value: meal preparation.
memory_name: activity, entity: name, value: cooking supper.","              value
0  meal preparation
1    cooking supper","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  meal preparation   left_only
1    cooking supper   left_only
2          activity  right_only
3           cooking  right_only",[],activity,right_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Diane</say-as>?",now i'm cooking supper,29e4dd92-4acd-49e4-a4ca-9a50542c7d87,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9789388179779052,"Information Items:
memory_name: activity, entity: type, value: meal preparation.
memory_name: activity, entity: name, value: cooking supper.","              value
0  meal preparation
1    cooking supper","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","              value      _merge
0  meal preparation   left_only
1    cooking supper   left_only
2          activity  right_only
3           cooking  right_only",[],cooking,right_only
"I have an idea. <break time=""0.5s""/> wanna challenge yourself with a game of word scramble?",i'm watching tv right now,29f2cdd8-aba7-43f4-b338-cafee0530fec,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9858376383781432,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],watching tv,both
"I have an idea. <break time=""0.5s""/> wanna challenge yourself with a game of word scramble?",i'm watching tv right now,29f2cdd8-aba7-43f4-b338-cafee0530fec,"  memory_name entity        value
0    activity   type     activity
1    activity   name  watching_tv",['watching tv'],1,Match,0.9858376383781432,"Information Items:
memory_name: activity, entity: name, value: watching tv.","         value
0  watching tv","         value
0     activity
1  watching tv","         value _merge
0  watching tv   both","         value      _merge
0  watching tv        both
1     activity  right_only",['watching tv'],activity,right_only
How can I help you?,i'm going to supper now,2a076102-a886-4736-b56f-1d540c28f49f,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9862934350967408,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.","    value
0    meal
1  supper","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","    value      _merge
0    meal        both
1  supper   left_only
2  dinner  right_only
3  dinner  right_only",['meal'],meal,both
How can I help you?,i'm going to supper now,2a076102-a886-4736-b56f-1d540c28f49f,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9862934350967408,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.","    value
0    meal
1  supper","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","    value      _merge
0    meal        both
1  supper   left_only
2  dinner  right_only
3  dinner  right_only",['meal'],supper,left_only
How can I help you?,i'm going to supper now,2a076102-a886-4736-b56f-1d540c28f49f,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9862934350967408,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.","    value
0    meal
1  supper","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","    value      _merge
0    meal        both
1  supper   left_only
2  dinner  right_only
3  dinner  right_only",['meal'],dinner,right_only
How can I help you?,i'm going to supper now,2a076102-a886-4736-b56f-1d540c28f49f,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9862934350967408,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.","    value
0    meal
1  supper","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","    value      _merge
0    meal        both
1  supper   left_only
2  dinner  right_only
3  dinner  right_only",['meal'],dinner,right_only
