elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
How can I help you?,i'm i'm going to church i need quiet until 1,48db97b4-566a-4875-9083-bca7182e53e8,"  memory_name entity   value
1       place   name  church",['church'],1,Match,0.9511432647705078,"Information Items:
memory_name: place, entity: name, value: church.
memory_name: activity, entity: type, value: quiet time.
memory_name: time, entity: value, value: until 1.","        value
0      church
1  quiet time
2     until 1","    value
0  church","    value _merge
0  church   both","        value     _merge
0      church       both
1  quiet time  left_only
2     until 1  left_only",['church'],quiet time,left_only
How can I help you?,i'm i'm going to church i need quiet until 1,48db97b4-566a-4875-9083-bca7182e53e8,"  memory_name entity   value
1       place   name  church",['church'],1,Match,0.9511432647705078,"Information Items:
memory_name: place, entity: name, value: church.
memory_name: activity, entity: type, value: quiet time.
memory_name: time, entity: value, value: until 1.","        value
0      church
1  quiet time
2     until 1","    value
0  church","    value _merge
0  church   both","        value     _merge
0      church       both
1  quiet time  left_only
2     until 1  left_only",['church'],until 1,left_only
How about we play a game together?,maybe later i will see you i have to go shopping,49196c9d-af9a-478f-bb94-c12a9896f054,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.987251043319702,"Information Items:
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: shopping.","      value
0  activity
1  shopping","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","      value     _merge
0  activity  left_only
1  shopping  left_only",[],activity,left_only
How about we play a game together?,maybe later i will see you i have to go shopping,49196c9d-af9a-478f-bb94-c12a9896f054,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.987251043319702,"Information Items:
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: shopping.","      value
0  activity
1  shopping","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","      value     _merge
0  activity  left_only
1  shopping  left_only",[],shopping,left_only
"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",what my neck tell you when i love to paint,491f04c8-d00a-404c-a669-d380b539c0f0,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  painting",['painting'],1,Match,0.573051393032074,"Information Items:
memory_name: activity, entity: type, value: creative activity.
memory_name: activity, entity: name, value: painting.","               value
0  creative activity
1           painting","      value
0   hobbies
1  painting","      value _merge
0  painting   both","               value      _merge
0  creative activity   left_only
1           painting        both
2            hobbies  right_only",['painting'],creative activity,left_only
"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",what my neck tell you when i love to paint,491f04c8-d00a-404c-a669-d380b539c0f0,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  painting",['painting'],1,Match,0.573051393032074,"Information Items:
memory_name: activity, entity: type, value: creative activity.
memory_name: activity, entity: name, value: painting.","               value
0  creative activity
1           painting","      value
0   hobbies
1  painting","      value _merge
0  painting   both","               value      _merge
0  creative activity   left_only
1           painting        both
2            hobbies  right_only",['painting'],painting,both
"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",what my neck tell you when i love to paint,491f04c8-d00a-404c-a669-d380b539c0f0,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  painting",['painting'],1,Match,0.573051393032074,"Information Items:
memory_name: activity, entity: type, value: creative activity.
memory_name: activity, entity: name, value: painting.","               value
0  creative activity
1           painting","      value
0   hobbies
1  painting","      value _merge
0  painting   both","               value      _merge
0  creative activity   left_only
1           painting        both
2            hobbies  right_only",['painting'],hobbies,right_only
"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",no i'm going to lunch,4923c51e-15e2-41a8-acdb-4414ef13aa99,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9934526681900024,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",meal,both
"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",no i'm going to lunch,4923c51e-15e2-41a8-acdb-4414ef13aa99,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9934526681900024,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",lunch,both
"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",no i'm going to lunch,4923c51e-15e2-41a8-acdb-4414ef13aa99,"  memory_name entity  value
1       place   name  lunch
2    activity   type   meal
3    activity   name  lunch",['lunch'],1,Match,0.9934526681900024,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: lunch.","   value
0   meal
1  lunch","   value
0  lunch
1   meal
2  lunch","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","   value _merge
0   meal   both
1  lunch   both
2  lunch   both","['meal', 'lunch', 'lunch']",lunch,both
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],crafting,left_only
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],knitting,both
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],granddaughter,left_only
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],clothing,left_only
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],sweater,left_only
"Do you do knitting one or two days a week, or more than 2 days a week?",i'm knitting a sweater for my granddaughter,49356148-cf15-4362-b70b-06486349c032,"  memory_name entity     value
0    activity   type   hobbies
1    activity   name  knitting",['knitting'],1,Match,0.966543972492218,"Information Items:
memory_name: activity, entity: type, value: crafting.
memory_name: activity, entity: name, value: knitting.
memory_name: relationship, entity: type, value: granddaughter.
memory_name: object, entity: type, value: clothing.
memory_name: object, entity: name, value: sweater.","           value
0       crafting
1       knitting
2  granddaughter
3       clothing
4        sweater","      value
0   hobbies
1  knitting","      value _merge
0  knitting   both","           value      _merge
0       crafting   left_only
1       knitting        both
2  granddaughter   left_only
3       clothing   left_only
4        sweater   left_only
5        hobbies  right_only",['knitting'],hobbies,right_only
"Where did you end up going <say-as interpret-as=""name"">Lynn</say-as>?",breakfast,49379074-9b14-44de-b09a-b19356bff3d1,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.8526188135147095,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0       meal
1  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","['meal', 'breakfast', 'breakfast']",meal,both
"Where did you end up going <say-as interpret-as=""name"">Lynn</say-as>?",breakfast,49379074-9b14-44de-b09a-b19356bff3d1,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.8526188135147095,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0       meal
1  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","['meal', 'breakfast', 'breakfast']",breakfast,both
"Where did you end up going <say-as interpret-as=""name"">Lynn</say-as>?",breakfast,49379074-9b14-44de-b09a-b19356bff3d1,"  memory_name entity      value
1       place   name  breakfast
2    activity   type       meal
3    activity   name  breakfast",['breakfast'],1,Match,0.8526188135147095,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: breakfast.","       value
0       meal
1  breakfast","       value
0  breakfast
1       meal
2  breakfast","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","       value _merge
0       meal   both
1  breakfast   both
2  breakfast   both","['meal', 'breakfast', 'breakfast']",breakfast,both
How can I help you?,i'm going to my cardiologist today doctor's office,49644a44-9995-4a18-8044-4ea0d04a1604,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.9690996408462524,"Information Items:
memory_name: place, entity: type, value: doctor's office.
memory_name: place, entity: name, value: cardiologist.","             value
0  doctor's office
1     cardiologist","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","             value     _merge
0  doctor's office  left_only
1     cardiologist  left_only",[],doctor's office,left_only
How can I help you?,i'm going to my cardiologist today doctor's office,49644a44-9995-4a18-8044-4ea0d04a1604,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.9690996408462524,"Information Items:
memory_name: place, entity: type, value: doctor's office.
memory_name: place, entity: name, value: cardiologist.","             value
0  doctor's office
1     cardiologist","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","             value     _merge
0  doctor's office  left_only
1     cardiologist  left_only",[],cardiologist,left_only
Do you have anything special planned for today?,yes i'm going to the hairdresser fly and leave get my hair done,49ac3cd7-f4d4-4e4b-a9b6-9e2774c129f8,"  memory_name entity            value
1    activity   type         activity
2    activity   name  haircut,haircut","['haircut,haircut']",1,Match,0.9926891922950744,"Information Items:
memory_name: place, entity: name, value: hairdresser.
memory_name: activity, entity: type, value: personal care.
memory_name: activity, entity: name, value: getting hair done.","               value
0        hairdresser
1      personal care
2  getting hair done","             value
0         activity
1  haircut,haircut","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0        hairdresser   left_only
1      personal care   left_only
2  getting hair done   left_only
3           activity  right_only
4    haircut,haircut  right_only",[],hairdresser,left_only
Do you have anything special planned for today?,yes i'm going to the hairdresser fly and leave get my hair done,49ac3cd7-f4d4-4e4b-a9b6-9e2774c129f8,"  memory_name entity            value
1    activity   type         activity
2    activity   name  haircut,haircut","['haircut,haircut']",1,Match,0.9926891922950744,"Information Items:
memory_name: place, entity: name, value: hairdresser.
memory_name: activity, entity: type, value: personal care.
memory_name: activity, entity: name, value: getting hair done.","               value
0        hairdresser
1      personal care
2  getting hair done","             value
0         activity
1  haircut,haircut","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0        hairdresser   left_only
1      personal care   left_only
2  getting hair done   left_only
3           activity  right_only
4    haircut,haircut  right_only",[],personal care,left_only
Do you have anything special planned for today?,yes i'm going to the hairdresser fly and leave get my hair done,49ac3cd7-f4d4-4e4b-a9b6-9e2774c129f8,"  memory_name entity            value
1    activity   type         activity
2    activity   name  haircut,haircut","['haircut,haircut']",1,Match,0.9926891922950744,"Information Items:
memory_name: place, entity: name, value: hairdresser.
memory_name: activity, entity: type, value: personal care.
memory_name: activity, entity: name, value: getting hair done.","               value
0        hairdresser
1      personal care
2  getting hair done","             value
0         activity
1  haircut,haircut","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0        hairdresser   left_only
1      personal care   left_only
2  getting hair done   left_only
3           activity  right_only
4    haircut,haircut  right_only",[],getting hair done,left_only
Do you have anything special planned for today?,yes i'm going to the hairdresser fly and leave get my hair done,49ac3cd7-f4d4-4e4b-a9b6-9e2774c129f8,"  memory_name entity            value
1    activity   type         activity
2    activity   name  haircut,haircut","['haircut,haircut']",1,Match,0.9926891922950744,"Information Items:
memory_name: place, entity: name, value: hairdresser.
memory_name: activity, entity: type, value: personal care.
memory_name: activity, entity: name, value: getting hair done.","               value
0        hairdresser
1      personal care
2  getting hair done","             value
0         activity
1  haircut,haircut","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0        hairdresser   left_only
1      personal care   left_only
2  getting hair done   left_only
3           activity  right_only
4    haircut,haircut  right_only",[],activity,right_only
Do you have anything special planned for today?,yes i'm going to the hairdresser fly and leave get my hair done,49ac3cd7-f4d4-4e4b-a9b6-9e2774c129f8,"  memory_name entity            value
1    activity   type         activity
2    activity   name  haircut,haircut","['haircut,haircut']",1,Match,0.9926891922950744,"Information Items:
memory_name: place, entity: name, value: hairdresser.
memory_name: activity, entity: type, value: personal care.
memory_name: activity, entity: name, value: getting hair done.","               value
0        hairdresser
1      personal care
2  getting hair done","             value
0         activity
1  haircut,haircut","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0        hairdresser   left_only
1      personal care   left_only
2  getting hair done   left_only
3           activity  right_only
4    haircut,haircut  right_only",[],"haircut,haircut",right_only
"That's lovely, what are your plans?",doctor appointment,49c307fd-79f1-48b5-883b-2b50c925f96a,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9103184342384338,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor appointment.","                value
0         appointment
1  doctor appointment","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  doctor appointment   left_only
2            activity  right_only
3              doctor  right_only",[],appointment,left_only
"That's lovely, what are your plans?",doctor appointment,49c307fd-79f1-48b5-883b-2b50c925f96a,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9103184342384338,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor appointment.","                value
0         appointment
1  doctor appointment","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  doctor appointment   left_only
2            activity  right_only
3              doctor  right_only",[],doctor appointment,left_only
"That's lovely, what are your plans?",doctor appointment,49c307fd-79f1-48b5-883b-2b50c925f96a,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9103184342384338,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor appointment.","                value
0         appointment
1  doctor appointment","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  doctor appointment   left_only
2            activity  right_only
3              doctor  right_only",[],activity,right_only
"That's lovely, what are your plans?",doctor appointment,49c307fd-79f1-48b5-883b-2b50c925f96a,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9103184342384338,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor appointment.","                value
0         appointment
1  doctor appointment","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","                value      _merge
0         appointment   left_only
1  doctor appointment   left_only
2            activity  right_only
3              doctor  right_only",[],doctor,right_only
"So I'm curious, what were you up to <say-as interpret-as=""name"">Beverly</say-as>?",a meeting,49ce6411-e6dd-4638-b227-3f4c329e9e28,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.7914948463439941,"Information Items:
memory_name: activity, entity: type, value: meeting.","     value
0  meeting","      value
0  activity
1   meeting","     value _merge
0  meeting   both","      value      _merge
0   meeting        both
1  activity  right_only",['meeting'],meeting,both
"So I'm curious, what were you up to <say-as interpret-as=""name"">Beverly</say-as>?",a meeting,49ce6411-e6dd-4638-b227-3f4c329e9e28,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.7914948463439941,"Information Items:
memory_name: activity, entity: type, value: meeting.","     value
0  meeting","      value
0  activity
1   meeting","     value _merge
0  meeting   both","      value      _merge
0   meeting        both
1  activity  right_only",['meeting'],activity,right_only
"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",my hobby is writing poetry,4a0ec377-89c9-47f0-9840-1ef1ad2f4116,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  writing",['writing'],1,Match,0.9821112751960754,"Information Items:
memory_name: hobby, entity: type, value: writing.
memory_name: hobby, entity: name, value: poetry.","     value
0  writing
1   poetry","     value
0  hobbies
1  writing","     value _merge
0  writing   both","     value      _merge
0  writing        both
1   poetry   left_only
2  hobbies  right_only",['writing'],writing,both
"Here are some different types of hobbies. Pick any category here, to search for your hobby.  you can also simply tell me what your hobby is.",my hobby is writing poetry,4a0ec377-89c9-47f0-9840-1ef1ad2f4116,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  writing",['writing'],1,Match,0.9821112751960754,"Information Items:
memory_name: hobby, entity: type, value: writing.
memory_name: hobby, entity: name, value: poetry.","     value
0  writing
1   poetry","     value
0  hobbies
1  writing","     value _merge
0  writing   both","     value      _merge
0  writing        both
1   poetry   left_only
2  hobbies  right_only",['writing'],poetry,left_only
