elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
How can I help you?,meet my friend,3ac89438-7890-4741-b200-3557d4d14500,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.5102303624153137,"Information Items:
memory_name: relationship, entity: type, value: friend.","    value
0  friend","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    friend   left_only
1  activity  right_only
2   meeting  right_only",[],friend,left_only
How can I help you?,meet my friend,3ac89438-7890-4741-b200-3557d4d14500,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.5102303624153137,"Information Items:
memory_name: relationship, entity: type, value: friend.","    value
0  friend","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    friend   left_only
1  activity  right_only
2   meeting  right_only",[],activity,right_only
How can I help you?,meet my friend,3ac89438-7890-4741-b200-3557d4d14500,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.5102303624153137,"Information Items:
memory_name: relationship, entity: type, value: friend.","    value
0  friend","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0    friend   left_only
1  activity  right_only
2   meeting  right_only",[],meeting,right_only
"So, I wanna hear all about it. What were you up to?",i had dinner,3acd4f95-4e14-4d29-a856-1576adf5ab31,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9824816584587096,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.","    value
0    meal
1  dinner","    value
0  dinner
1    meal
2  dinner","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","['meal', 'dinner', 'dinner']",meal,both
"So, I wanna hear all about it. What were you up to?",i had dinner,3acd4f95-4e14-4d29-a856-1576adf5ab31,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9824816584587096,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.","    value
0    meal
1  dinner","    value
0  dinner
1    meal
2  dinner","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","['meal', 'dinner', 'dinner']",dinner,both
"So, I wanna hear all about it. What were you up to?",i had dinner,3acd4f95-4e14-4d29-a856-1576adf5ab31,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9824816584587096,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.","    value
0    meal
1  dinner","    value
0  dinner
1    meal
2  dinner","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","    value _merge
0    meal   both
1  dinner   both
2  dinner   both","['meal', 'dinner', 'dinner']",dinner,both
How can I help you?,chemistry,3af9e1d7-93f5-42ba-b81e-b253348481c0,"  memory_name entity           value
0    favorite   type  school_subject
1    favorite   name       chemistry",['chemistry'],1,Match,0.949503481388092,"Information Items:
memory_name: subject, entity: type, value: academic.
memory_name: subject, entity: name, value: chemistry.","       value
0   academic
1  chemistry","            value
0  school subject
1       chemistry","       value _merge
0  chemistry   both","            value      _merge
0        academic   left_only
1       chemistry        both
2  school subject  right_only",['chemistry'],academic,left_only
How can I help you?,chemistry,3af9e1d7-93f5-42ba-b81e-b253348481c0,"  memory_name entity           value
0    favorite   type  school_subject
1    favorite   name       chemistry",['chemistry'],1,Match,0.949503481388092,"Information Items:
memory_name: subject, entity: type, value: academic.
memory_name: subject, entity: name, value: chemistry.","       value
0   academic
1  chemistry","            value
0  school subject
1       chemistry","       value _merge
0  chemistry   both","            value      _merge
0        academic   left_only
1       chemistry        both
2  school subject  right_only",['chemistry'],chemistry,both
How can I help you?,chemistry,3af9e1d7-93f5-42ba-b81e-b253348481c0,"  memory_name entity           value
0    favorite   type  school_subject
1    favorite   name       chemistry",['chemistry'],1,Match,0.949503481388092,"Information Items:
memory_name: subject, entity: type, value: academic.
memory_name: subject, entity: name, value: chemistry.","       value
0   academic
1  chemistry","            value
0  school subject
1       chemistry","       value _merge
0  chemistry   both","            value      _merge
0        academic   left_only
1       chemistry        both
2  school subject  right_only",['chemistry'],school subject,right_only
How can I help you?,i'm getting ready to go for a doctor's appointment so this i can't do it,3afcf427-68d1-4442-b696-67fbdb7a14ec,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.958102285861969,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value     _merge
0           appointment  left_only
1  doctor's appointment  left_only",[],appointment,left_only
How can I help you?,i'm getting ready to go for a doctor's appointment so this i can't do it,3afcf427-68d1-4442-b696-67fbdb7a14ec,"Empty DataFrame
Columns: [memory_name, entity, value]
Index: []",[],0,Match,0.958102285861969,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor's appointment.","                  value
0           appointment
1  doctor's appointment","Empty DataFrame
Columns: [value]
Index: []","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value     _merge
0           appointment  left_only
1  doctor's appointment  left_only",[],doctor's appointment,left_only
Hmmm. so who would be our ideal road trip companion?,my sister daisy,3b0329db-39a1-4898-b62c-6d7f813699e2,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9085478782653807,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: person, entity: name, value: Daisy.","    value
0  sister
1   Daisy","    value
0  sister","    value _merge
0  sister   both","    value     _merge
0  sister       both
1   Daisy  left_only",['sister'],sister,both
Hmmm. so who would be our ideal road trip companion?,my sister daisy,3b0329db-39a1-4898-b62c-6d7f813699e2,"    memory_name entity   value
0  relationship   type  sister",['sister'],1,Match,0.9085478782653807,"Information Items:
memory_name: relationship, entity: type, value: sister.
memory_name: person, entity: name, value: Daisy.","    value
0  sister
1   Daisy","    value
0  sister","    value _merge
0  sister   both","    value     _merge
0  sister       both
1   Daisy  left_only",['sister'],Daisy,left_only
What did you end up doing out there?,just went and had coffee with friends,3b0d5a4b-f65c-41ea-82f3-e8996d494d8a,"  memory_name entity     value
1    activity   type  activity
2    activity   name   friends",['friends'],1,Match,0.981130838394165,"Information Items:
memory_name: activity, entity: type, value: socializing.
memory_name: activity, entity: name, value: having coffee with friends.","                        value
0                 socializing
1  having coffee with friends","      value
0  activity
1   friends","Empty DataFrame
Columns: [value, _merge]
Index: []","                        value      _merge
0                 socializing   left_only
1  having coffee with friends   left_only
2                    activity  right_only
3                     friends  right_only",[],socializing,left_only
What did you end up doing out there?,just went and had coffee with friends,3b0d5a4b-f65c-41ea-82f3-e8996d494d8a,"  memory_name entity     value
1    activity   type  activity
2    activity   name   friends",['friends'],1,Match,0.981130838394165,"Information Items:
memory_name: activity, entity: type, value: socializing.
memory_name: activity, entity: name, value: having coffee with friends.","                        value
0                 socializing
1  having coffee with friends","      value
0  activity
1   friends","Empty DataFrame
Columns: [value, _merge]
Index: []","                        value      _merge
0                 socializing   left_only
1  having coffee with friends   left_only
2                    activity  right_only
3                     friends  right_only",[],having coffee with friends,left_only
What did you end up doing out there?,just went and had coffee with friends,3b0d5a4b-f65c-41ea-82f3-e8996d494d8a,"  memory_name entity     value
1    activity   type  activity
2    activity   name   friends",['friends'],1,Match,0.981130838394165,"Information Items:
memory_name: activity, entity: type, value: socializing.
memory_name: activity, entity: name, value: having coffee with friends.","                        value
0                 socializing
1  having coffee with friends","      value
0  activity
1   friends","Empty DataFrame
Columns: [value, _merge]
Index: []","                        value      _merge
0                 socializing   left_only
1  having coffee with friends   left_only
2                    activity  right_only
3                     friends  right_only",[],activity,right_only
What did you end up doing out there?,just went and had coffee with friends,3b0d5a4b-f65c-41ea-82f3-e8996d494d8a,"  memory_name entity     value
1    activity   type  activity
2    activity   name   friends",['friends'],1,Match,0.981130838394165,"Information Items:
memory_name: activity, entity: type, value: socializing.
memory_name: activity, entity: name, value: having coffee with friends.","                        value
0                 socializing
1  having coffee with friends","      value
0  activity
1   friends","Empty DataFrame
Columns: [value, _merge]
Index: []","                        value      _merge
0                 socializing   left_only
1  having coffee with friends   left_only
2                    activity  right_only
3                     friends  right_only",[],friends,right_only
tell me all about your day. How's it going so far?,i'm trying to balance my checkbook,3b10b3f0-cf6f-4d11-9504-f37af966cbdd,"  memory_name entity              value
0    activity   type  physical_activity
1    activity   name            balance",['balance'],1,Match,0.9796568751335144,"Information Items:
memory_name: activity, entity: type, value: financial management.
memory_name: activity, entity: name, value: balancing checkbook.","                  value
0  financial management
1   balancing checkbook","               value
0  physical activity
1            balance","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0  financial management   left_only
1   balancing checkbook   left_only
2     physical activity  right_only
3               balance  right_only",[],financial management,left_only
tell me all about your day. How's it going so far?,i'm trying to balance my checkbook,3b10b3f0-cf6f-4d11-9504-f37af966cbdd,"  memory_name entity              value
0    activity   type  physical_activity
1    activity   name            balance",['balance'],1,Match,0.9796568751335144,"Information Items:
memory_name: activity, entity: type, value: financial management.
memory_name: activity, entity: name, value: balancing checkbook.","                  value
0  financial management
1   balancing checkbook","               value
0  physical activity
1            balance","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0  financial management   left_only
1   balancing checkbook   left_only
2     physical activity  right_only
3               balance  right_only",[],balancing checkbook,left_only
tell me all about your day. How's it going so far?,i'm trying to balance my checkbook,3b10b3f0-cf6f-4d11-9504-f37af966cbdd,"  memory_name entity              value
0    activity   type  physical_activity
1    activity   name            balance",['balance'],1,Match,0.9796568751335144,"Information Items:
memory_name: activity, entity: type, value: financial management.
memory_name: activity, entity: name, value: balancing checkbook.","                  value
0  financial management
1   balancing checkbook","               value
0  physical activity
1            balance","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0  financial management   left_only
1   balancing checkbook   left_only
2     physical activity  right_only
3               balance  right_only",[],physical activity,right_only
tell me all about your day. How's it going so far?,i'm trying to balance my checkbook,3b10b3f0-cf6f-4d11-9504-f37af966cbdd,"  memory_name entity              value
0    activity   type  physical_activity
1    activity   name            balance",['balance'],1,Match,0.9796568751335144,"Information Items:
memory_name: activity, entity: type, value: financial management.
memory_name: activity, entity: name, value: balancing checkbook.","                  value
0  financial management
1   balancing checkbook","               value
0  physical activity
1            balance","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0  financial management   left_only
1   balancing checkbook   left_only
2     physical activity  right_only
3               balance  right_only",[],balance,right_only
"How wonderful, what are your plans for tomorrow?",i'm going to the bank,3b4f17a4-d546-4abb-a9a7-804af9c19dc2,"  memory_name entity value
1       place   name  bank",['bank'],1,Match,0.9473161697387696,"Information Items:
memory_name: place, entity: name, value: bank.","  value
0  bank","  value
0  bank","  value _merge
0  bank   both","  value _merge
0  bank   both",['bank'],bank,both
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],meal,left_only
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],dinner,left_only
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],steak,left_only
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],grilling,left_only
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],activity,right_only
That's great. What did you have for dinner?,i put my junk steak on the grill,3b604e2f-035f-4146-95f4-2e9cdbe68b22,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9860334992408752,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: dinner.
memory_name: food, entity: type, value: steak.
memory_name: cooking_method, entity: name, value: grilling.","      value
0      meal
1    dinner
2     steak
3  grilling","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","      value      _merge
0      meal   left_only
1    dinner   left_only
2     steak   left_only
3  grilling   left_only
4  activity  right_only
5   cooking  right_only",[],cooking,right_only
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],meal,both
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],supper,left_only
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],learning,left_only
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],studying Spanish,left_only
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],watching tv,left_only
"Where did you end up going <say-as interpret-as=""name"">Sister Mary tee</say-as>?",well i went to supper and then i came home and i was doing my spanish all this time and watching jeopardy,3b89a620-60db-4454-a8a2-e4a71381ec23,"  memory_name entity   value
1       place   name  dinner
2    activity   type    meal
3    activity   name  dinner",['dinner'],1,Match,0.9524046778678894,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: supper.
memory_name: activity, entity: type, value: learning.
memory_name: activity, entity: name, value: studying Spanish.
memory_name: activity, entity: type, value: watching tv.
memory_name: activity, entity: name, value: watching Jeopardy.","               value
0               meal
1             supper
2           learning
3   studying Spanish
4        watching tv
5  watching Jeopardy","    value
0  dinner
1    meal
2  dinner","  value _merge
0  meal   both","               value      _merge
0               meal        both
1             supper   left_only
2           learning   left_only
3   studying Spanish   left_only
4        watching tv   left_only
5  watching Jeopardy   left_only
6             dinner  right_only
7             dinner  right_only",['meal'],watching Jeopardy,left_only
